x_pos,y_pos,z_pos,joint1_angle,joint2_angle,joint3_angle,joint4_angle
0.200257,-0.015000,0.285000,-0.079510,-0.542925,0.158998,0.060366
0.200348,-0.015000,0.290000,-0.079472,-0.528988,0.133060,0.047145
0.200457,-0.015000,0.295000,-0.079426,-0.514157,0.106197,0.033810
0.200587,-0.015000,0.300000,-0.079372,-0.498408,0.078447,0.020180
0.200737,-0.015000,0.305000,-0.079309,-0.481704,0.049722,0.006294
0.200909,-0.015000,0.310000,-0.079237,-0.464004,0.019947,-0.007848
0.201105,-0.015000,0.315000,-0.079155,-0.445260,-0.010966,-0.022249
0.201324,-0.015000,0.320000,-0.079064,-0.425414,-0.043118,-0.036911
0.201568,-0.015000,0.325000,-0.078963,-0.404395,-0.076627,-0.051841
0.201838,-0.015000,0.330000,-0.078851,-0.382120,-0.111632,-0.067047
0.202134,-0.015000,0.335000,-0.078729,-0.358486,-0.148297,-0.082543
0.202458,-0.015000,0.340000,-0.078595,-0.333368,-0.186818,-0.098351
0.202809,-0.015000,0.345000,-0.078451,-0.306608,-0.227434,-0.114505
0.203190,-0.015000,0.350000,-0.078296,-0.278007,-0.270438,-0.131059
0.203172,-0.010000,0.150000,-0.052261,-0.582883,0.599373,0.344729
0.202792,-0.010000,0.155000,-0.052365,-0.595817,0.592285,0.337908
0.202440,-0.010000,0.160000,-0.052462,-0.607442,0.584490,0.330529
0.202116,-0.010000,0.165000,-0.052551,-0.617784,0.576030,0.322561
0.201820,-0.010000,0.170000,-0.052633,-0.626803,0.566705,0.314361
0.201550,-0.010000,0.175000,-0.052708,-0.634587,0.556753,0.305594
0.201306,-0.010000,0.180000,-0.052775,-0.641580,0.547809,0.293681
0.201087,-0.010000,0.185000,-0.052836,-0.647178,0.537536,0.282370
0.200892,-0.010000,0.190000,-0.052891,-0.651047,0.524349,0.274301
0.200719,-0.010000,0.195000,-0.052939,-0.653739,0.510259,0.266286
0.200569,-0.010000,0.200000,-0.052981,-0.655446,0.495965,0.257221
0.200440,-0.010000,0.205000,-0.053018,-0.656146,0.481265,0.247461
0.200330,-0.010000,0.210000,-0.053049,-0.655830,0.466011,0.237278
0.200239,-0.010000,0.215000,-0.053074,-0.654521,0.450165,0.226757
0.200166,-0.010000,0.220000,-0.053095,-0.652237,0.433670,0.216022
0.200109,-0.010000,0.225000,-0.053111,-0.648991,0.416426,0.205267
0.200067,-0.010000,0.230000,-0.053123,-0.644846,0.398607,0.194219
0.200038,-0.010000,0.235000,-0.053131,-0.639828,0.380210,0.182901
0.200020,-0.010000,0.240000,-0.053136,-0.633967,0.361236,0.171325
0.200012,-0.010000,0.245000,-0.053138,-0.627288,0.341671,0.159532
0.200010,-0.010000,0.250000,-0.053139,-0.619821,0.321503,0.147559
0.200012,-0.010000,0.255000,-0.053138,-0.611597,0.300731,0.135422
0.200020,-0.010000,0.260000,-0.053136,-0.602598,0.279317,0.123136
0.200038,-0.010000,0.265000,-0.053131,-0.592807,0.257221,0.110716
0.200067,-0.010000,0.270000,-0.053123,-0.582211,0.234417,0.098153
0.200109,-0.010000,0.275000,-0.053111,-0.570799,0.210884,0.085430
0.200166,-0.010000,0.280000,-0.053095,-0.558549,0.186500,0.072704
0.200239,-0.010000,0.285000,-0.053074,-0.545454,0.161340,0.059767
0.200330,-0.010000,0.290000,-0.053049,-0.531490,0.135262,0.046805
0.200440,-0.010000,0.295000,-0.053018,-0.516639,0.108344,0.033575
0.200569,-0.010000,0.300000,-0.052981,-0.500872,0.080516,0.020104
0.200719,-0.010000,0.305000,-0.052939,-0.484154,0.051715,0.006384
0.200892,-0.010000,0.310000,-0.052891,-0.466445,0.021872,-0.007597
0.201087,-0.010000,0.315000,-0.052836,-0.447697,-0.009093,-0.021856
0.201306,-0.010000,0.320000,-0.052775,-0.427850,-0.041278,-0.036406
0.201550,-0.010000,0.325000,-0.052708,-0.406835,-0.074796,-0.051256
0.201820,-0.010000,0.330000,-0.052633,-0.384568,-0.109789,-0.066411
0.202116,-0.010000,0.335000,-0.052551,-0.360947,-0.146424,-0.081879
0.202440,-0.010000,0.340000,-0.052462,-0.335846,-0.184900,-0.097671
0.202792,-0.010000,0.345000,-0.052365,-0.309111,-0.225458,-0.113814
0.203172,-0.010000,0.350000,-0.052261,-0.280543,-0.268392,-0.130356
0.203164,-0.005000,0.150000,-0.026150,-0.584801,0.601055,0.344391
0.202783,-0.005000,0.155000,-0.026202,-0.597733,0.593958,0.337567
0.202432,-0.005000,0.160000,-0.026250,-0.609363,0.586188,0.330128
0.202108,-0.005000,0.165000,-0.026295,-0.619727,0.577821,0.321991
0.201812,-0.005000,0.170000,-0.026336,-0.628746,0.568523,0.313726
0.201542,-0.005000,0.175000,-0.026373,-0.636568,0.558747,0.304655
0.201298,-0.005000,0.180000,-0.026407,-0.643821,0.550864,0.291008
0.201079,-0.005000,0.185000,-0.026438,-0.649692,0.541810,0.277685
0.200884,-0.005000,0.190000,-0.026465,-0.653417,0.528161,0.270323
0.200711,-0.005000,0.195000,-0.026489,-0.655882,0.513219,0.263658
0.200561,-0.005000,0.200000,-0.026510,-0.657487,0.498579,0.255126
0.200431,-0.005000,0.205000,-0.026529,-0.658119,0.483681,0.245660
0.200322,-0.005000,0.210000,-0.026544,-0.657759,0.468329,0.235605
0.200231,-0.005000,0.215000,-0.026557,-0.656356,0.452124,0.225655
0.200158,-0.005000,0.220000,-0.026567,-0.654077,0.435769,0.214657
0.200101,-0.005000,0.225000,-0.026575,-0.650795,0.418448,0.204003
0.200058,-0.005000,0.230000,-0.026581,-0.646617,0.400573,0.193024
0.200029,-0.005000,0.235000,-0.026585,-0.641570,0.382130,0.181759
0.200012,-0.005000,0.240000,-0.026588,-0.635684,0.363134,0.170196
0.200004,-0.005000,0.245000,-0.026589,-0.628981,0.343551,0.158411
0.200002,-0.005000,0.250000,-0.026589,-0.621492,0.323379,0.146422
0.200004,-0.005000,0.255000,-0.026589,-0.613247,0.302613,0.134253
0.200012,-0.005000,0.260000,-0.026588,-0.604228,0.281213,0.121921
0.200029,-0.005000,0.265000,-0.026585,-0.594418,0.259134,0.109450
0.200058,-0.005000,0.270000,-0.026581,-0.583803,0.236346,0.096838
0.200101,-0.005000,0.275000,-0.026575,-0.572369,0.212801,0.084116
0.200158,-0.005000,0.280000,-0.026567,-0.560101,0.188439,0.071332
0.200231,-0.005000,0.285000,-0.026557,-0.546982,0.163195,0.058537
0.200322,-0.005000,0.290000,-0.026544,-0.532998,0.137088,0.045615
0.200431,-0.005000,0.295000,-0.026529,-0.518128,0.110102,0.032508
0.200561,-0.005000,0.300000,-0.026510,-0.502344,0.082194,0.019184
0.200711,-0.005000,0.305000,-0.026489,-0.485612,0.053304,0.005638
0.200884,-0.005000,0.310000,-0.026465,-0.467893,0.023362,-0.008144
0.201079,-0.005000,0.315000,-0.026438,-0.449138,-0.007708,-0.022182
0.201298,-0.005000,0.320000,-0.026407,-0.429289,-0.039994,-0.036503
0.201542,-0.005000,0.325000,-0.026373,-0.408278,-0.073599,-0.051144
0.201812,-0.005000,0.330000,-0.026336,-0.386018,-0.108647,-0.066141
0.202108,-0.005000,0.335000,-0.026295,-0.362406,-0.145299,-0.081516
0.202432,-0.005000,0.340000,-0.026250,-0.337317,-0.183761,-0.097272
0.202783,-0.005000,0.345000,-0.026202,-0.310597,-0.224287,-0.113405
0.203164,-0.005000,0.350000,-0.026150,-0.282048,-0.267178,-0.129943
0.203162,0.000000,0.150000,0.000000,-0.585437,0.601624,0.344254
0.202782,0.000000,0.155000,0.000000,-0.598369,0.594528,0.337423
0.202430,0.000000,0.160000,0.000000,-0.610005,0.586778,0.329945
0.202106,0.000000,0.165000,0.000000,-0.620375,0.578438,0.321760
0.201810,0.000000,0.170000,0.000000,-0.629396,0.569159,0.313457
0.201540,0.000000,0.175000,0.000000,-0.637251,0.559520,0.304159
0.201296,0.000000,0.180000,0.000000,-0.644559,0.551872,0.290124
0.201077,0.000000,0.185000,0.000000,-0.650579,0.543471,0.275727
0.200882,0.000000,0.190000,0.000000,-0.654272,0.529738,0.268485
0.200709,0.000000,0.195000,0.000000,-0.656622,0.514347,0.262541
0.200559,0.000000,0.200000,0.000000,-0.658176,0.499522,0.254299
0.200430,0.000000,0.205000,0.000000,-0.658784,0.484554,0.244937
0.200320,0.000000,0.210000,0.000000,-0.658411,0.469178,0.234911
0.200229,0.000000,0.215000,0.000000,-0.656982,0.452884,0.225097
0.200156,0.000000,0.220000,0.000000,-0.654694,0.436525,0.214097
0.200099,0.000000,0.225000,0.000000,-0.651397,0.419167,0.203496
0.200057,0.000000,0.230000,0.000000,-0.647208,0.401269,0.192545
0.200028,0.000000,0.235000,0.000000,-0.642152,0.382815,0.181291
0.200010,0.000000,0.240000,0.000000,-0.636256,0.363809,0.169737
0.200002,0.000000,0.245000,0.000000,-0.629545,0.344223,0.157948
0.200000,0.000000,0.250000,0.000000,-0.622049,0.324055,0.145944
0.200002,0.000000,0.255000,0.000000,-0.613797,0.303297,0.133752
0.200010,0.000000,0.260000,0.000000,-0.604772,0.281909,0.121389
0.200028,0.000000,0.265000,0.000000,-0.594956,0.259852,0.108871
0.200057,0.000000,0.270000,0.000000,-0.584336,0.237088,0.096207
0.200099,0.000000,0.275000,0.000000,-0.572897,0.213587,0.083397
0.200156,0.000000,0.280000,0.000000,-0.560619,0.189203,0.070644
0.200229,0.000000,0.285000,0.000000,-0.547494,0.163995,0.057774
0.200320,0.000000,0.290000,0.000000,-0.533501,0.137870,0.044879
0.200430,0.000000,0.295000,0.000000,-0.518623,0.110871,0.031787
0.200559,0.000000,0.300000,0.000000,-0.502831,0.082952,0.018478
0.200709,0.000000,0.305000,0.000000,-0.486093,0.054051,0.004948
0.200882,0.000000,0.310000,0.000000,-0.468367,0.024096,-0.008813
0.201077,0.000000,0.315000,0.000000,-0.449606,-0.006994,-0.022815
0.201296,0.000000,0.320000,0.000000,-0.429753,-0.039312,-0.037073
0.201540,0.000000,0.325000,0.000000,-0.408739,-0.072968,-0.051607
0.201810,0.000000,0.330000,0.000000,-0.386481,-0.108089,-0.066446
0.202106,0.000000,0.335000,0.000000,-0.362876,-0.144824,-0.081629
0.202430,0.000000,0.340000,0.000000,-0.337797,-0.183356,-0.097213
0.202782,0.000000,0.345000,0.000000,-0.311085,-0.223902,-0.113270
0.203162,0.000000,0.350000,0.000000,-0.282537,-0.266744,-0.129892
0.203164,0.005000,0.150000,0.026150,-0.584801,0.601055,0.344391
0.202783,0.005000,0.155000,0.026202,-0.597733,0.593958,0.337567
0.202432,0.005000,0.160000,0.026250,-0.609363,0.586188,0.330128
0.202108,0.005000,0.165000,0.026295,-0.619727,0.577821,0.321991
0.201812,0.005000,0.170000,0.026336,-0.628746,0.568523,0.313726
0.201542,0.005000,0.175000,0.026373,-0.636568,0.558747,0.304655
0.201298,0.005000,0.180000,0.026407,-0.643821,0.550864,0.291008
0.201079,0.005000,0.185000,0.026438,-0.649692,0.541810,0.277685
0.200884,0.005000,0.190000,0.026465,-0.653417,0.528161,0.270323
0.200711,0.005000,0.195000,0.026489,-0.655882,0.513219,0.263658
0.200561,0.005000,0.200000,0.026510,-0.657487,0.498579,0.255126
0.200431,0.005000,0.205000,0.026529,-0.658119,0.483681,0.245660
0.200322,0.005000,0.210000,0.026544,-0.657759,0.468329,0.235605
0.200231,0.005000,0.215000,0.026557,-0.656356,0.452124,0.225655
0.200158,0.005000,0.220000,0.026567,-0.654077,0.435769,0.214657
0.200101,0.005000,0.225000,0.026575,-0.650795,0.418448,0.204003
0.200058,0.005000,0.230000,0.026581,-0.646617,0.400573,0.193024
0.200029,0.005000,0.235000,0.026585,-0.641570,0.382130,0.181759
0.200012,0.005000,0.240000,0.026588,-0.635684,0.363134,0.170196
0.200004,0.005000,0.245000,0.026589,-0.628981,0.343551,0.158411
0.200002,0.005000,0.250000,0.026589,-0.621492,0.323379,0.146422
0.200004,0.005000,0.255000,0.026589,-0.613247,0.302613,0.134253
0.200012,0.005000,0.260000,0.026588,-0.604228,0.281213,0.121921
0.200029,0.005000,0.265000,0.026585,-0.594418,0.259134,0.109450
0.200058,0.005000,0.270000,0.026581,-0.583803,0.236346,0.096838
0.200101,0.005000,0.275000,0.026575,-0.572369,0.212801,0.084116
0.200158,0.005000,0.280000,0.026567,-0.560101,0.188439,0.071332
0.200231,0.005000,0.285000,0.026557,-0.546982,0.163195,0.058537
0.200322,0.005000,0.290000,0.026544,-0.532998,0.137088,0.045615
0.200431,0.005000,0.295000,0.026529,-0.518128,0.110102,0.032508
0.200561,0.005000,0.300000,0.026510,-0.502344,0.082194,0.019184
0.200711,0.005000,0.305000,0.026489,-0.485612,0.053304,0.005638
0.200884,0.005000,0.310000,0.026465,-0.467893,0.023362,-0.008144
0.201079,0.005000,0.315000,0.026438,-0.449138,-0.007708,-0.022182
0.201298,0.005000,0.320000,0.026407,-0.429289,-0.039994,-0.036503
0.201542,0.005000,0.325000,0.026373,-0.408278,-0.073599,-0.051144
0.201812,0.005000,0.330000,0.026336,-0.386018,-0.108647,-0.066141
0.202108,0.005000,0.335000,0.026295,-0.362406,-0.145299,-0.081516
0.202432,0.005000,0.340000,0.026250,-0.337317,-0.183761,-0.097272
0.202783,0.005000,0.345000,0.026202,-0.310597,-0.224287,-0.113405
0.203164,0.005000,0.350000,0.026150,-0.282048,-0.267178,-0.129943
0.203172,0.010000,0.150000,0.052261,-0.582883,0.599373,0.344729
0.202792,0.010000,0.155000,0.052365,-0.595817,0.592285,0.337908
0.202440,0.010000,0.160000,0.052462,-0.607442,0.584490,0.330529
0.202116,0.010000,0.165000,0.052551,-0.617784,0.576030,0.322561
0.201820,0.010000,0.170000,0.052633,-0.626803,0.566705,0.314361
0.201550,0.010000,0.175000,0.052708,-0.634587,0.556753,0.305594
0.201306,0.010000,0.180000,0.052775,-0.641580,0.547809,0.293681
0.201087,0.010000,0.185000,0.052836,-0.647178,0.537536,0.282370
0.200892,0.010000,0.190000,0.052891,-0.651047,0.524349,0.274301
0.200719,0.010000,0.195000,0.052939,-0.653739,0.510259,0.266286
0.200569,0.010000,0.200000,0.052981,-0.655446,0.495965,0.257221
0.200440,0.010000,0.205000,0.053018,-0.656146,0.481265,0.247461
0.200330,0.010000,0.210000,0.053049,-0.655830,0.466011,0.237278
0.200239,0.010000,0.215000,0.053074,-0.654521,0.450165,0.226757
0.200166,0.010000,0.220000,0.053095,-0.652237,0.433670,0.216022
0.200109,0.010000,0.225000,0.053111,-0.648991,0.416426,0.205267
0.200067,0.010000,0.230000,0.053123,-0.644846,0.398607,0.194219
0.200038,0.010000,0.235000,0.053131,-0.639828,0.380210,0.182901
0.200020,0.010000,0.240000,0.053136,-0.633967,0.361236,0.171325
0.200012,0.010000,0.245000,0.053138,-0.627288,0.341671,0.159532
0.200010,0.010000,0.250000,0.053139,-0.619821,0.321503,0.147559
0.200012,0.010000,0.255000,0.053138,-0.611597,0.300731,0.135422
0.200020,0.010000,0.260000,0.053136,-0.602598,0.279317,0.123136
0.200038,0.010000,0.265000,0.053131,-0.592807,0.257221,0.110716
0.200067,0.010000,0.270000,0.053123,-0.582211,0.234417,0.098153
0.200109,0.010000,0.275000,0.053111,-0.570799,0.210884,0.085430
0.200166,0.010000,0.280000,0.053095,-0.558549,0.186500,0.072704
0.200239,0.010000,0.285000,0.053074,-0.545454,0.161340,0.059767
0.200330,0.010000,0.290000,0.053049,-0.531490,0.135262,0.046805
0.200440,0.010000,0.295000,0.053018,-0.516639,0.108344,0.033575
0.200569,0.010000,0.300000,0.052981,-0.500872,0.080516,0.020104
0.200719,0.010000,0.305000,0.052939,-0.484154,0.051715,0.006384
0.200892,0.010000,0.310000,0.052891,-0.466445,0.021872,-0.007597
0.201087,0.010000,0.315000,0.052836,-0.447697,-0.009093,-0.021856
0.201306,0.010000,0.320000,0.052775,-0.427850,-0.041278,-0.036406
0.201550,0.010000,0.325000,0.052708,-0.406835,-0.074796,-0.051256
0.201820,0.010000,0.330000,0.052633,-0.384568,-0.109789,-0.066411
0.202116,0.010000,0.335000,0.052551,-0.360947,-0.146424,-0.081879
0.202440,0.010000,0.340000,0.052462,-0.335846,-0.184900,-0.097671
0.202792,0.010000,0.345000,0.052365,-0.309111,-0.225458,-0.113814
0.203172,0.010000,0.350000,0.052261,-0.280543,-0.268392,-0.130356
0.203190,0.015000,0.150000,0.078296,-0.579709,0.596706,0.345042
0.202809,0.015000,0.155000,0.078451,-0.592649,0.589642,0.338215
0.202458,0.015000,0.160000,0.078595,-0.604268,0.581818,0.330912
0.202134,0.015000,0.165000,0.078729,-0.614590,0.573269,0.323119
0.201838,0.015000,0.170000,0.078851,-0.623625,0.563969,0.314916
0.201568,0.015000,0.175000,0.078963,-0.631429,0.554045,0.306144
0.201324,0.015000,0.180000,0.079064,-0.638163,0.544033,0.295980
0.201105,0.015000,0.185000,0.079155,-0.643698,0.533392,0.285317
0.200909,0.015000,0.190000,0.079237,-0.647523,0.519890,0.277808
0.200737,0.015000,0.195000,0.079309,-0.650379,0.506344,0.268961
0.200587,0.015000,0.200000,0.079372,-0.652184,0.492330,0.259488
0.200457,0.015000,0.205000,0.079426,-0.652956,0.477808,0.249485
0.200348,0.015000,0.210000,0.079472,-0.652706,0.462702,0.239102
0.200257,0.015000,0.215000,0.079510,-0.651467,0.447037,0.228325
0.200183,0.015000,0.220000,0.079541,-0.649229,0.430609,0.217522
0.200126,0.015000,0.225000,0.079565,-0.646036,0.413473,0.206626
0.200084,0.015000,0.230000,0.079583,-0.641936,0.395721,0.195504
0.200055,0.015000,0.235000,0.079595,-0.636962,0.377389,0.184112
0.200038,0.015000,0.240000,0.079603,-0.631139,0.358454,0.172506
0.200029,0.015000,0.245000,0.079606,-0.624497,0.338924,0.160686
0.200028,0.015000,0.250000,0.079607,-0.617066,0.318788,0.148691
0.200029,0.015000,0.255000,0.079606,-0.608876,0.298042,0.136538
0.200038,0.015000,0.260000,0.079603,-0.599910,0.276655,0.124231
0.200055,0.015000,0.265000,0.079595,-0.590152,0.254595,0.111773
0.200084,0.015000,0.270000,0.079583,-0.579589,0.231838,0.099147
0.200126,0.015000,0.275000,0.079565,-0.568209,0.208364,0.086335
0.200183,0.015000,0.280000,0.079541,-0.555991,0.184074,0.073450
0.200257,0.015000,0.285000,0.079510,-0.542925,0.158998,0.060366
0.200348,0.015000,0.290000,0.079472,-0.528988,0.133060,0.047145
0.200457,0.015000,0.295000,0.079426,-0.514157,0.106197,0.033810
0.200587,0.015000,0.300000,0.079372,-0.498408,0.078447,0.020180
0.200737,0.015000,0.305000,0.079309,-0.481704,0.049722,0.006294
0.200909,0.015000,0.310000,0.079237,-0.464004,0.019947,-0.007848
0.201105,0.015000,0.315000,0.079155,-0.445260,-0.010966,-0.022249
0.201324,0.015000,0.320000,0.079064,-0.425414,-0.043118,-0.036911
0.201568,0.015000,0.325000,0.078963,-0.404395,-0.076627,-0.051841
0.201838,0.015000,0.330000,0.078851,-0.382120,-0.111632,-0.067047
0.202134,0.015000,0.335000,0.078729,-0.358486,-0.148297,-0.082543
0.202458,0.015000,0.340000,0.078595,-0.333368,-0.186818,-0.098351
0.202809,0.015000,0.345000,0.078451,-0.306608,-0.227434,-0.114505
0.203190,0.015000,0.350000,0.078296,-0.278007,-0.270438,-0.131059
0.203219,0.020000,0.150000,0.104213,-0.575338,0.593248,0.345013
0.202838,0.020000,0.155000,0.104420,-0.588268,0.586168,0.338253
0.202487,0.020000,0.160000,0.104611,-0.599880,0.578321,0.331030
0.202163,0.020000,0.165000,0.104788,-0.610213,0.569789,0.323255
0.201867,0.020000,0.170000,0.104950,-0.619280,0.560564,0.314981
0.201597,0.020000,0.175000,0.105098,-0.627135,0.550780,0.306036
0.201353,0.020000,0.180000,0.105233,-0.633876,0.540731,0.295980
0.201134,0.020000,0.185000,0.105354,-0.639197,0.529151,0.286880
0.200938,0.020000,0.190000,0.105462,-0.643008,0.515458,0.279737
0.200766,0.020000,0.195000,0.105557,-0.645937,0.502070,0.270695
0.200616,0.020000,0.200000,0.105641,-0.647816,0.488207,0.261035
0.200486,0.020000,0.205000,0.105713,-0.648651,0.473795,0.250910
0.200377,0.020000,0.210000,0.105774,-0.648467,0.458817,0.240374
0.200286,0.020000,0.215000,0.105825,-0.647288,0.443244,0.229500
0.200212,0.020000,0.220000,0.105866,-0.645112,0.426927,0.218565
0.200155,0.020000,0.225000,0.105897,-0.641991,0.409963,0.207429
0.200113,0.020000,0.230000,0.105921,-0.637939,0.392260,0.196273
0.200084,0.020000,0.235000,0.105937,-0.633014,0.373983,0.184833
0.200067,0.020000,0.240000,0.105947,-0.627239,0.355101,0.173178
0.200058,0.020000,0.245000,0.105952,-0.620644,0.335620,0.161314
0.200057,0.020000,0.250000,0.105953,-0.613258,0.315536,0.149264
0.200058,0.020000,0.255000,0.105952,-0.605112,0.294845,0.137048
0.200067,0.020000,0.260000,0.105947,-0.596189,0.273519,0.124665
0.200084,0.020000,0.265000,0.105937,-0.586473,0.251527,0.112109
0.200113,0.020000,0.270000,0.105921,-0.575950,0.228844,0.099370
0.200155,0.020000,0.275000,0.105897,-0.564607,0.205446,0.086434
0.200212,0.020000,0.280000,0.105866,-0.552426,0.181271,0.073346
0.200286,0.020000,0.285000,0.105825,-0.539391,0.156293,0.060082
0.200377,0.020000,0.290000,0.105774,-0.525483,0.130489,0.046601
0.200486,0.020000,0.295000,0.105713,-0.510672,0.103627,0.033248
0.200616,0.020000,0.300000,0.105641,-0.494940,0.075898,0.019555
0.200766,0.020000,0.305000,0.105557,-0.478249,0.047198,0.005588
0.200938,0.020000,0.310000,0.105462,-0.460559,0.017438,-0.008627
0.201134,0.020000,0.315000,0.105354,-0.441820,-0.013473,-0.023088
0.201353,0.020000,0.320000,0.105233,-0.421974,-0.045638,-0.037796
0.201597,0.020000,0.325000,0.105098,-0.400950,-0.079175,-0.052758
0.201867,0.020000,0.330000,0.104950,-0.378664,-0.114221,-0.067985
0.202163,0.020000,0.335000,0.104788,-0.355013,-0.150941,-0.083495
0.202487,0.020000,0.340000,0.104611,-0.329869,-0.189531,-0.099315
0.202838,0.020000,0.345000,0.104420,-0.303073,-0.230229,-0.115484
0.203219,0.020000,0.350000,0.104213,-0.274424,-0.273334,-0.132058
0.203261,0.025000,0.150000,0.129974,-0.569809,0.589122,0.344443
0.202881,0.025000,0.155000,0.130231,-0.582723,0.582015,0.337774
0.202529,0.025000,0.160000,0.130468,-0.594346,0.574212,0.330536
0.202205,0.025000,0.165000,0.130688,-0.604704,0.565753,0.322703
0.201909,0.025000,0.170000,0.130889,-0.613794,0.556583,0.314401
0.201639,0.025000,0.175000,0.131073,-0.621694,0.546909,0.305337
0.201395,0.025000,0.180000,0.131240,-0.628489,0.537003,0.295113
0.201176,0.025000,0.185000,0.131391,-0.633694,0.524866,0.286968
0.200981,0.025000,0.190000,0.131525,-0.637491,0.510990,0.280188
0.200808,0.025000,0.195000,0.131644,-0.640453,0.497586,0.271238
0.200658,0.025000,0.200000,0.131747,-0.642387,0.483795,0.261530
0.200528,0.025000,0.205000,0.131837,-0.643282,0.469466,0.251334
0.200419,0.025000,0.210000,0.131913,-0.643170,0.454619,0.240646
0.200328,0.025000,0.215000,0.131976,-0.642038,0.439067,0.229800
0.200255,0.025000,0.220000,0.132026,-0.639929,0.422856,0.218749
0.200198,0.025000,0.225000,0.132066,-0.636883,0.406054,0.207398
0.200155,0.025000,0.230000,0.132095,-0.632881,0.388382,0.196241
0.200126,0.025000,0.235000,0.132115,-0.628008,0.370143,0.184788
0.200109,0.025000,0.240000,0.132128,-0.622287,0.351315,0.173088
0.200101,0.025000,0.245000,0.132133,-0.615744,0.331885,0.161180
0.200099,0.025000,0.250000,0.132134,-0.608409,0.311856,0.149075
0.200101,0.025000,0.255000,0.132133,-0.600313,0.291223,0.136792
0.200109,0.025000,0.260000,0.132128,-0.591438,0.269957,0.124330
0.200126,0.025000,0.265000,0.132115,-0.581767,0.248028,0.111687
0.200155,0.025000,0.270000,0.132095,-0.571287,0.225406,0.098857
0.200198,0.025000,0.275000,0.132066,-0.559983,0.202062,0.085834
0.200255,0.025000,0.280000,0.132026,-0.547839,0.177951,0.072634
0.200328,0.025000,0.285000,0.131976,-0.534837,0.153021,0.059276
0.200419,0.025000,0.290000,0.131913,-0.520956,0.127231,0.045757
0.200528,0.025000,0.295000,0.131837,-0.506173,0.100507,0.032118
0.200658,0.025000,0.300000,0.131747,-0.490459,0.072755,0.018433
0.200808,0.025000,0.305000,0.131644,-0.473783,0.044041,0.004448
0.200981,0.025000,0.310000,0.131525,-0.456103,0.014262,-0.009792
0.201176,0.025000,0.315000,0.131391,-0.437369,-0.016676,-0.024276
0.201395,0.025000,0.320000,0.131240,-0.417522,-0.048879,-0.039001
0.201639,0.025000,0.325000,0.131073,-0.396491,-0.082466,-0.053977
0.201909,0.025000,0.330000,0.130889,-0.374190,-0.117575,-0.069214
0.202205,0.025000,0.335000,0.130688,-0.350516,-0.154371,-0.084736
0.202529,0.025000,0.340000,0.130468,-0.325338,-0.193052,-0.100570
0.202881,0.025000,0.345000,0.130231,-0.298495,-0.233859,-0.116758
0.203261,0.025000,0.350000,0.129974,-0.269781,-0.277095,-0.133357
0.203318,0.030000,0.150000,0.155540,-0.563165,0.584430,0.343168
0.202938,0.030000,0.155000,0.155845,-0.576079,0.577372,0.336482
0.202586,0.030000,0.160000,0.156128,-0.587714,0.569628,0.329212
0.202262,0.030000,0.165000,0.156389,-0.598069,0.561160,0.321457
0.201966,0.030000,0.170000,0.156629,-0.607186,0.552055,0.313119
0.201696,0.030000,0.175000,0.156848,-0.615134,0.542514,0.303912
0.201452,0.030000,0.180000,0.157047,-0.621970,0.532700,0.293609
0.201233,0.030000,0.185000,0.157226,-0.627130,0.520284,0.285985
0.201038,0.030000,0.190000,0.157386,-0.630929,0.506276,0.279492
0.200865,0.030000,0.195000,0.157527,-0.633917,0.492823,0.270697
0.200715,0.030000,0.200000,0.157651,-0.635901,0.479071,0.261000
0.200585,0.030000,0.205000,0.157757,-0.636854,0.464806,0.250774
0.200476,0.030000,0.210000,0.157847,-0.636803,0.450034,0.240034
0.200385,0.030000,0.215000,0.157922,-0.635769,0.434733,0.228838
0.200312,0.030000,0.220000,0.157983,-0.633697,0.418471,0.217937
0.200255,0.030000,0.225000,0.158030,-0.630709,0.401715,0.206572
0.200212,0.030000,0.230000,0.158065,-0.626766,0.384086,0.195404
0.200183,0.030000,0.235000,0.158089,-0.621948,0.365876,0.183957
0.200166,0.030000,0.240000,0.158103,-0.616283,0.347088,0.172241
0.200158,0.030000,0.245000,0.158110,-0.609796,0.327703,0.160302
0.200156,0.030000,0.250000,0.158111,-0.602517,0.307718,0.148162
0.200158,0.030000,0.255000,0.158110,-0.594473,0.287131,0.135834
0.200166,0.030000,0.260000,0.158103,-0.585649,0.265911,0.123323
0.200183,0.030000,0.265000,0.158089,-0.576027,0.244025,0.110626
0.200212,0.030000,0.270000,0.158065,-0.565592,0.221441,0.097745
0.200255,0.030000,0.275000,0.158030,-0.554330,0.198126,0.084678
0.200312,0.030000,0.280000,0.157983,-0.542225,0.174046,0.071420
0.200385,0.030000,0.285000,0.157922,-0.529258,0.149130,0.058029
0.200476,0.030000,0.290000,0.157847,-0.515409,0.123371,0.044430
0.200585,0.030000,0.295000,0.157757,-0.500653,0.096672,0.030711
0.200715,0.030000,0.300000,0.157651,-0.484961,0.068960,0.016904
0.200865,0.030000,0.305000,0.157527,-0.468301,0.040203,0.002941
0.201038,0.030000,0.310000,0.157386,-0.450632,0.010384,-0.011296
0.201233,0.030000,0.315000,0.157226,-0.431903,-0.020602,-0.025781
0.201452,0.030000,0.320000,0.157047,-0.412053,-0.052862,-0.040511
