x_pos,y_pos,z_pos,joint1_angle,joint2_angle,joint3_angle,joint4_angle
0.200850,-0.015000,0.275000,-0.079262,-0.562993,0.204956,0.084874
0.201125,-0.015000,0.280000,-0.079147,-0.549245,0.179633,0.071552
0.201450,-0.015000,0.285000,-0.079012,-0.534421,0.153349,0.057971
0.201825,-0.015000,0.290000,-0.078856,-0.518508,0.126033,0.044181
0.202250,-0.015000,0.295000,-0.078681,-0.501489,0.097611,0.030221
0.202725,-0.015000,0.300000,-0.078486,-0.483342,0.068118,0.015901
0.203250,-0.015000,0.305000,-0.078271,-0.464033,0.037459,0.001260
0.203825,-0.015000,0.310000,-0.078037,-0.443518,0.005541,-0.013700
0.204450,-0.015000,0.315000,-0.077785,-0.421742,-0.027745,-0.028982
0.205125,-0.015000,0.320000,-0.077514,-0.398635,-0.062523,-0.044590
0.205850,-0.015000,0.325000,-0.077226,-0.374112,-0.098945,-0.060533
0.206625,-0.015000,0.330000,-0.076919,-0.348064,-0.137193,-0.076827
0.207450,-0.015000,0.335000,-0.076596,-0.320355,-0.177483,-0.093497
0.208325,-0.015000,0.340000,-0.076256,-0.290811,-0.220084,-0.110585
0.209250,-0.015000,0.345000,-0.075900,-0.259207,-0.265331,-0.128157
0.210225,-0.015000,0.350000,-0.075528,-0.225243,-0.313650,-0.146326
0.210100,-0.010000,0.150000,-0.050437,-0.525457,0.564117,0.322117
0.209125,-0.010000,0.155000,-0.050686,-0.543203,0.560149,0.317670
0.208200,-0.010000,0.160000,-0.050924,-0.559540,0.555355,0.312523
0.207325,-0.010000,0.165000,-0.051152,-0.574460,0.549740,0.306698
0.206500,-0.010000,0.170000,-0.051369,-0.587940,0.543241,0.300325
0.205725,-0.010000,0.175000,-0.051574,-0.599987,0.535885,0.293394
0.205000,-0.010000,0.180000,-0.051767,-0.610853,0.528660,0.284348
0.204325,-0.010000,0.185000,-0.051949,-0.620384,0.520996,0.274117
0.203700,-0.010000,0.190000,-0.052118,-0.627977,0.510277,0.266993
0.203125,-0.010000,0.195000,-0.052274,-0.634106,0.498323,0.260081
0.202600,-0.010000,0.200000,-0.052418,-0.638980,0.485961,0.252068
0.202125,-0.010000,0.205000,-0.052549,-0.642577,0.473022,0.243252
0.201700,-0.010000,0.210000,-0.052666,-0.644881,0.459352,0.233916
0.201325,-0.010000,0.215000,-0.052770,-0.645909,0.444917,0.224141
0.201000,-0.010000,0.220000,-0.052861,-0.645675,0.429670,0.214033
0.200725,-0.010000,0.225000,-0.052938,-0.644183,0.413483,0.203827
0.200500,-0.010000,0.230000,-0.053001,-0.641491,0.396546,0.193223
0.200325,-0.010000,0.235000,-0.053050,-0.637622,0.378848,0.182252
0.200200,-0.010000,0.240000,-0.053085,-0.632597,0.360386,0.170926
0.200125,-0.010000,0.245000,-0.053106,-0.626433,0.341137,0.159286
0.200100,-0.010000,0.250000,-0.053113,-0.619147,0.321079,0.147367
0.200125,-0.010000,0.255000,-0.053106,-0.610755,0.300198,0.135185
0.200200,-0.010000,0.260000,-0.053085,-0.601270,0.278470,0.122766
0.200325,-0.010000,0.265000,-0.053050,-0.590702,0.255866,0.110134
0.200500,-0.010000,0.270000,-0.053001,-0.579060,0.232370,0.097289
0.200725,-0.010000,0.275000,-0.052938,-0.566348,0.207966,0.084217
0.201000,-0.010000,0.280000,-0.052861,-0.552560,0.182535,0.071081
0.201325,-0.010000,0.285000,-0.052770,-0.537702,0.156167,0.057650
0.201700,-0.010000,0.290000,-0.052666,-0.521756,0.128703,0.044142
0.202125,-0.010000,0.295000,-0.052549,-0.504712,0.100226,0.030301
0.202600,-0.010000,0.300000,-0.052418,-0.486544,0.070658,0.016151
0.203125,-0.010000,0.305000,-0.052274,-0.467220,0.039929,0.001681
0.203700,-0.010000,0.310000,-0.052118,-0.446695,0.007955,-0.013121
0.204325,-0.010000,0.315000,-0.051949,-0.424914,-0.025362,-0.028274
0.205000,-0.010000,0.320000,-0.051767,-0.401810,-0.060146,-0.043788
0.205725,-0.010000,0.325000,-0.051574,-0.377295,-0.096548,-0.059672
0.206500,-0.010000,0.330000,-0.051369,-0.351261,-0.134751,-0.075932
0.207325,-0.010000,0.335000,-0.051152,-0.323575,-0.174978,-0.092582
0.208200,-0.010000,0.340000,-0.050924,-0.294065,-0.217499,-0.109654
0.209125,-0.010000,0.345000,-0.050686,-0.262507,-0.262646,-0.127208
0.210100,-0.010000,0.350000,-0.050437,-0.228604,-0.310838,-0.145362
0.210025,-0.005000,0.150000,-0.025244,-0.527806,0.566120,0.321957
0.209050,-0.005000,0.155000,-0.025369,-0.545567,0.562163,0.317476
0.208125,-0.005000,0.160000,-0.025488,-0.561910,0.557356,0.312332
0.207250,-0.005000,0.165000,-0.025603,-0.576852,0.551797,0.306397
0.206425,-0.005000,0.170000,-0.025711,-0.590348,0.545347,0.299922
0.205650,-0.005000,0.175000,-0.025814,-0.602396,0.537996,0.292959
0.204925,-0.005000,0.180000,-0.025911,-0.613531,0.531873,0.282109
0.204250,-0.005000,0.185000,-0.026002,-0.623313,0.525334,0.270008
0.203625,-0.005000,0.190000,-0.026087,-0.630837,0.514418,0.263162
0.203050,-0.005000,0.195000,-0.026165,-0.636746,0.501588,0.257647
0.202525,-0.005000,0.200000,-0.026237,-0.641523,0.488878,0.250166
0.202050,-0.005000,0.205000,-0.026303,-0.645058,0.475746,0.241635
0.201625,-0.005000,0.210000,-0.026362,-0.647322,0.461983,0.232418
0.201250,-0.005000,0.215000,-0.026414,-0.648258,0.447191,0.223207
0.200925,-0.005000,0.220000,-0.026459,-0.648029,0.432085,0.212829
0.200650,-0.005000,0.225000,-0.026498,-0.646500,0.415822,0.202720
0.200425,-0.005000,0.230000,-0.026530,-0.643775,0.398828,0.192183
0.200250,-0.005000,0.235000,-0.026554,-0.639874,0.381083,0.181262
0.200125,-0.005000,0.240000,-0.026572,-0.634821,0.362599,0.169946
0.200050,-0.005000,0.245000,-0.026582,-0.628629,0.343332,0.158310
0.200025,-0.005000,0.250000,-0.026586,-0.621318,0.323270,0.146373
0.200050,-0.005000,0.255000,-0.026582,-0.612901,0.302394,0.134156
0.200125,-0.005000,0.260000,-0.026572,-0.603392,0.280679,0.121689
0.200250,-0.005000,0.265000,-0.026554,-0.592800,0.258091,0.109006
0.200425,-0.005000,0.270000,-0.026530,-0.581133,0.234610,0.096113
0.200650,-0.005000,0.275000,-0.026498,-0.568395,0.210192,0.083047
0.200925,-0.005000,0.280000,-0.026459,-0.554585,0.184783,0.069854
0.201250,-0.005000,0.285000,-0.026414,-0.539697,0.158319,0.056591
0.201625,-0.005000,0.290000,-0.026362,-0.523728,0.130821,0.043137
0.202050,-0.005000,0.295000,-0.026303,-0.506661,0.102268,0.029437
0.202525,-0.005000,0.300000,-0.026237,-0.488474,0.072612,0.015458
0.203050,-0.005000,0.305000,-0.026165,-0.469134,0.041784,0.001192
0.203625,-0.005000,0.310000,-0.026087,-0.448599,0.009705,-0.013382
0.204250,-0.005000,0.315000,-0.026002,-0.426814,-0.023718,-0.028291
0.204925,-0.005000,0.320000,-0.025911,-0.403710,-0.058593,-0.043576
0.205650,-0.005000,0.325000,-0.025814,-0.379202,-0.095053,-0.059279
0.206425,-0.005000,0.330000,-0.025711,-0.353180,-0.133271,-0.075432
0.207250,-0.005000,0.335000,-0.025603,-0.325508,-0.173475,-0.092039
0.208125,-0.005000,0.340000,-0.025488,-0.296017,-0.215950,-0.109097
0.209050,-0.005000,0.345000,-0.025369,-0.264486,-0.261036,-0.126645
0.210025,-0.005000,0.350000,-0.025244,-0.230617,-0.309135,-0.144834
0.210000,0.000000,0.150000,0.000000,-0.528595,0.566807,0.321874
0.209025,0.000000,0.155000,0.000000,-0.546361,0.562852,0.317385
0.208100,0.000000,0.160000,0.000000,-0.562707,0.558044,0.312236
0.207225,0.000000,0.165000,0.000000,-0.577659,0.552514,0.306246
0.206400,0.000000,0.170000,0.000000,-0.591161,0.546085,0.299732
0.205625,0.000000,0.175000,0.000000,-0.603215,0.538757,0.292723
0.204900,0.000000,0.180000,0.000000,-0.614452,0.533057,0.281179
0.204225,0.000000,0.185000,0.000000,-0.624250,0.526613,0.268908
0.203600,0.000000,0.190000,0.000000,-0.631871,0.516151,0.261307
0.203025,0.000000,0.195000,0.000000,-0.637661,0.502832,0.256579
0.202500,0.000000,0.200000,0.000000,-0.642390,0.489935,0.249394
0.202025,0.000000,0.205000,0.000000,-0.645901,0.476729,0.240972
0.201600,0.000000,0.210000,0.000000,-0.648152,0.462942,0.231782
0.201225,0.000000,0.215000,0.000000,-0.649063,0.448060,0.222710
0.200900,0.000000,0.220000,0.000000,-0.648826,0.432952,0.212323
0.200625,0.000000,0.225000,0.000000,-0.647281,0.416652,0.202266
0.200400,0.000000,0.230000,0.000000,-0.644544,0.399635,0.191757
0.200225,0.000000,0.235000,0.000000,-0.640633,0.381878,0.180846
0.200100,0.000000,0.240000,0.000000,-0.635569,0.363383,0.169538
0.200025,0.000000,0.245000,0.000000,-0.629369,0.344114,0.157897
0.200000,0.000000,0.250000,0.000000,-0.622049,0.324055,0.145944
0.200025,0.000000,0.255000,0.000000,-0.613624,0.303187,0.133704
0.200100,0.000000,0.260000,0.000000,-0.604107,0.281485,0.121205
0.200225,0.000000,0.265000,0.000000,-0.593508,0.258919,0.108474
0.200400,0.000000,0.270000,0.000000,-0.581834,0.235462,0.095528
0.200625,0.000000,0.275000,0.000000,-0.569089,0.211088,0.082374
0.200900,0.000000,0.280000,0.000000,-0.555268,0.185658,0.069210
0.201225,0.000000,0.285000,0.000000,-0.540373,0.159230,0.055872
0.201600,0.000000,0.290000,0.000000,-0.524393,0.131714,0.042447
0.202025,0.000000,0.295000,0.000000,-0.507317,0.103147,0.028765
0.202500,0.000000,0.300000,0.000000,-0.489121,0.073479,0.014806
0.203025,0.000000,0.305000,0.000000,-0.469773,0.042637,0.000564
0.203600,0.000000,0.310000,0.000000,-0.449230,0.010539,-0.013974
0.204225,0.000000,0.315000,0.000000,-0.427440,-0.022913,-0.028824
0.204900,0.000000,0.320000,0.000000,-0.404333,-0.057834,-0.044008
0.205625,0.000000,0.325000,0.000000,-0.379826,-0.094364,-0.059556
0.206400,0.000000,0.330000,0.000000,-0.353810,-0.132666,-0.075511
0.207225,0.000000,0.335000,0.000000,-0.326149,-0.172940,-0.091934
0.208100,0.000000,0.340000,0.000000,-0.296668,-0.215434,-0.108911
0.209025,0.000000,0.345000,0.000000,-0.265139,-0.260461,-0.126551
0.210000,0.000000,0.350000,0.000000,-0.231260,-0.308435,-0.144992
0.210025,0.005000,0.150000,0.025244,-0.527806,0.566120,0.321957
0.209050,0.005000,0.155000,0.025369,-0.545567,0.562163,0.317476
0.208125,0.005000,0.160000,0.025488,-0.561910,0.557356,0.312332
0.207250,0.005000,0.165000,0.025603,-0.576852,0.551797,0.306397
0.206425,0.005000,0.170000,0.025711,-0.590348,0.545347,0.299922
0.205650,0.005000,0.175000,0.025814,-0.602396,0.537996,0.292959
0.204925,0.005000,0.180000,0.025911,-0.613531,0.531873,0.282109
0.204250,0.005000,0.185000,0.026002,-0.623313,0.525334,0.270008
0.203625,0.005000,0.190000,0.026087,-0.630837,0.514418,0.263162
0.203050,0.005000,0.195000,0.026165,-0.636746,0.501588,0.257647
0.202525,0.005000,0.200000,0.026237,-0.641523,0.488878,0.250166
0.202050,0.005000,0.205000,0.026303,-0.645058,0.475746,0.241635
0.201625,0.005000,0.210000,0.026362,-0.647322,0.461983,0.232418
0.201250,0.005000,0.215000,0.026414,-0.648258,0.447191,0.223207
0.200925,0.005000,0.220000,0.026459,-0.648029,0.432085,0.212829
0.200650,0.005000,0.225000,0.026498,-0.646500,0.415822,0.202720
0.200425,0.005000,0.230000,0.026530,-0.643775,0.398828,0.192183
0.200250,0.005000,0.235000,0.026554,-0.639874,0.381083,0.181262
0.200125,0.005000,0.240000,0.026572,-0.634821,0.362599,0.169946
0.200050,0.005000,0.245000,0.026582,-0.628629,0.343332,0.158310
0.200025,0.005000,0.250000,0.026586,-0.621318,0.323270,0.146373
0.200050,0.005000,0.255000,0.026582,-0.612901,0.302394,0.134156
0.200125,0.005000,0.260000,0.026572,-0.603392,0.280679,0.121689
0.200250,0.005000,0.265000,0.026554,-0.592800,0.258091,0.109006
0.200425,0.005000,0.270000,0.026530,-0.581133,0.234610,0.096113
0.200650,0.005000,0.275000,0.026498,-0.568395,0.210192,0.083047
0.200925,0.005000,0.280000,0.026459,-0.554585,0.184783,0.069854
0.201250,0.005000,0.285000,0.026414,-0.539697,0.158319,0.056591
0.201625,0.005000,0.290000,0.026362,-0.523728,0.130821,0.043137
0.202050,0.005000,0.295000,0.026303,-0.506661,0.102268,0.029437
0.202525,0.005000,0.300000,0.026237,-0.488474,0.072612,0.015458
0.203050,0.005000,0.305000,0.026165,-0.469134,0.041784,0.001192
0.203625,0.005000,0.310000,0.026087,-0.448599,0.009705,-0.013382
0.204250,0.005000,0.315000,0.026002,-0.426814,-0.023718,-0.028291
0.204925,0.005000,0.320000,0.025911,-0.403710,-0.058593,-0.043576
0.205650,0.005000,0.325000,0.025814,-0.379202,-0.095053,-0.059279
0.206425,0.005000,0.330000,0.025711,-0.353180,-0.133271,-0.075432
0.207250,0.005000,0.335000,0.025603,-0.325508,-0.173475,-0.092039
0.208125,0.005000,0.340000,0.025488,-0.296017,-0.215950,-0.109097
0.209050,0.005000,0.345000,0.025369,-0.264486,-0.261036,-0.126645
0.210025,0.005000,0.350000,0.025244,-0.230617,-0.309135,-0.144834
0.210100,0.010000,0.150000,0.050437,-0.525457,0.564117,0.322117
0.209125,0.010000,0.155000,0.050686,-0.543203,0.560149,0.317670
0.208200,0.010000,0.160000,0.050924,-0.559540,0.555355,0.312523
0.207325,0.010000,0.165000,0.051152,-0.574460,0.549740,0.306698
0.206500,0.010000,0.170000,0.051369,-0.587940,0.543241,0.300325
0.205725,0.010000,0.175000,0.051574,-0.599987,0.535885,0.293394
0.205000,0.010000,0.180000,0.051767,-0.610853,0.528660,0.284348
0.204325,0.010000,0.185000,0.051949,-0.620384,0.520996,0.274117
0.203700,0.010000,0.190000,0.052118,-0.627977,0.510277,0.266993
0.203125,0.010000,0.195000,0.052274,-0.634106,0.498323,0.260081
0.202600,0.010000,0.200000,0.052418,-0.638980,0.485961,0.252068
0.202125,0.010000,0.205000,0.052549,-0.642577,0.473022,0.243252
0.201700,0.010000,0.210000,0.052666,-0.644881,0.459352,0.233916
0.201325,0.010000,0.215000,0.052770,-0.645909,0.444917,0.224141
0.201000,0.010000,0.220000,0.052861,-0.645675,0.429670,0.214033
0.200725,0.010000,0.225000,0.052938,-0.644183,0.413483,0.203827
0.200500,0.010000,0.230000,0.053001,-0.641491,0.396546,0.193223
0.200325,0.010000,0.235000,0.053050,-0.637622,0.378848,0.182252
0.200200,0.010000,0.240000,0.053085,-0.632597,0.360386,0.170926
0.200125,0.010000,0.245000,0.053106,-0.626433,0.341137,0.159286
0.200100,0.010000,0.250000,0.053113,-0.619147,0.321079,0.147367
0.200125,0.010000,0.255000,0.053106,-0.610755,0.300198,0.135185
0.200200,0.010000,0.260000,0.053085,-0.601270,0.278470,0.122766
0.200325,0.010000,0.265000,0.053050,-0.590702,0.255866,0.110134
0.200500,0.010000,0.270000,0.053001,-0.579060,0.232370,0.097289
0.200725,0.010000,0.275000,0.052938,-0.566348,0.207966,0.084217
0.201000,0.010000,0.280000,0.052861,-0.552560,0.182535,0.071081
0.201325,0.010000,0.285000,0.052770,-0.537702,0.156167,0.057650
0.201700,0.010000,0.290000,0.052666,-0.521756,0.128703,0.044142
0.202125,0.010000,0.295000,0.052549,-0.504712,0.100226,0.030301
0.202600,0.010000,0.300000,0.052418,-0.486544,0.070658,0.016151
0.203125,0.010000,0.305000,0.052274,-0.467220,0.039929,0.001681
0.203700,0.010000,0.310000,0.052118,-0.446695,0.007955,-0.013121
0.204325,0.010000,0.315000,0.051949,-0.424914,-0.025362,-0.028274
0.205000,0.010000,0.320000,0.051767,-0.401810,-0.060146,-0.043788
0.205725,0.010000,0.325000,0.051574,-0.377295,-0.096548,-0.059672
0.206500,0.010000,0.330000,0.051369,-0.351261,-0.134751,-0.075932
0.207325,0.010000,0.335000,0.051152,-0.323575,-0.174978,-0.092582
0.208200,0.010000,0.340000,0.050924,-0.294065,-0.217499,-0.109654
0.209125,0.010000,0.345000,0.050686,-0.262507,-0.262646,-0.127208
0.210100,0.010000,0.350000,0.050437,-0.228604,-0.310838,-0.145362
0.210225,0.015000,0.150000,0.075528,-0.521605,0.560957,0.322108
0.209250,0.015000,0.155000,0.075900,-0.539328,0.556987,0.317691
0.208325,0.015000,0.160000,0.076256,-0.555650,0.552198,0.312568
0.207450,0.015000,0.165000,0.076596,-0.570544,0.546530,0.306860
0.206625,0.015000,0.170000,0.076919,-0.584012,0.540011,0.300555
0.205850,0.015000,0.175000,0.077226,-0.596082,0.532749,0.293511
0.205125,0.015000,0.180000,0.077514,-0.606785,0.524862,0.285572
0.204450,0.015000,0.185000,0.077785,-0.616219,0.516742,0.276129
0.203825,0.015000,0.190000,0.078037,-0.623693,0.505434,0.270015
0.203250,0.015000,0.195000,0.078271,-0.629959,0.493967,0.262363
0.202725,0.015000,0.200000,0.078486,-0.634919,0.481868,0.253970
0.202250,0.015000,0.205000,0.078681,-0.638577,0.469085,0.244950
0.201825,0.015000,0.210000,0.078856,-0.640937,0.455536,0.235466
0.201450,0.015000,0.215000,0.079012,-0.642036,0.441300,0.225410
0.201125,0.015000,0.220000,0.079147,-0.641846,0.426107,0.215261
0.200850,0.015000,0.225000,0.079262,-0.640407,0.410031,0.204916
0.200625,0.015000,0.230000,0.079356,-0.637762,0.393159,0.194248
0.200450,0.015000,0.235000,0.079429,-0.633940,0.375525,0.183211
0.200325,0.015000,0.240000,0.079482,-0.628957,0.357101,0.171862
0.200250,0.015000,0.245000,0.079513,-0.622835,0.337887,0.160201
0.200225,0.015000,0.250000,0.079524,-0.615591,0.317861,0.148264
0.200250,0.015000,0.255000,0.079513,-0.607240,0.297007,0.136069
0.200325,0.015000,0.260000,0.079482,-0.597795,0.275307,0.123630
0.200450,0.015000,0.265000,0.079429,-0.587268,0.252742,0.110958
0.200625,0.015000,0.270000,0.079356,-0.575666,0.229297,0.098044
0.200850,0.015000,0.275000,0.079262,-0.562993,0.204956,0.084874
0.201125,0.015000,0.280000,0.079147,-0.549245,0.179633,0.071552
0.201450,0.015000,0.285000,0.079012,-0.534421,0.153349,0.057971
0.201825,0.015000,0.290000,0.078856,-0.518508,0.126033,0.044181
0.202250,0.015000,0.295000,0.078681,-0.501489,0.097611,0.030221
0.202725,0.015000,0.300000,0.078486,-0.483342,0.068118,0.015901
0.203250,0.015000,0.305000,0.078271,-0.464033,0.037459,0.001260
0.203825,0.015000,0.310000,0.078037,-0.443518,0.005541,-0.013700
0.204450,0.015000,0.315000,0.077785,-0.421742,-0.027745,-0.028982
0.205125,0.015000,0.320000,0.077514,-0.398635,-0.062523,-0.044590
0.205850,0.015000,0.325000,0.077226,-0.374112,-0.098945,-0.060533
0.206625,0.015000,0.330000,0.076919,-0.348064,-0.137193,-0.076827
0.207450,0.015000,0.335000,0.076596,-0.320355,-0.177483,-0.093497
0.208325,0.015000,0.340000,0.076256,-0.290811,-0.220084,-0.110585
0.209250,0.015000,0.345000,0.075900,-0.259207,-0.265331,-0.128157
0.210225,0.015000,0.350000,0.075528,-0.225243,-0.313650,-0.146326
0.210400,0.020000,0.150000,0.100467,-0.516327,0.556861,0.321594
0.209425,0.020000,0.155000,0.100960,-0.534019,0.552892,0.317212
0.208500,0.020000,0.160000,0.101432,-0.550306,0.548068,0.312184
0.207625,0.020000,0.165000,0.101882,-0.565179,0.542389,0.306537
0.206800,0.020000,0.170000,0.102311,-0.578654,0.535939,0.300170
0.206025,0.020000,0.175000,0.102717,-0.590726,0.528705,0.293131
0.205300,0.020000,0.180000,0.103099,-0.601461,0.520947,0.285036
0.204625,0.020000,0.185000,0.103458,-0.610731,0.512121,0.276792
0.204000,0.020000,0.190000,0.103792,-0.618147,0.500497,0.271251
0.203425,0.020000,0.195000,0.104102,-0.624457,0.489113,0.263529
0.202900,0.020000,0.200000,0.104386,-0.629472,0.477136,0.255001
0.202425,0.020000,0.205000,0.104645,-0.633182,0.464446,0.245893
0.202000,0.020000,0.210000,0.104877,-0.635604,0.451031,0.236251
0.201625,0.020000,0.215000,0.105083,-0.636748,0.436831,0.226201
0.201300,0.020000,0.220000,0.105262,-0.636620,0.421751,0.215922
0.201025,0.020000,0.225000,0.105414,-0.635256,0.405856,0.205332
0.200800,0.020000,0.230000,0.105539,-0.632661,0.389026,0.194648
0.200625,0.020000,0.235000,0.105636,-0.628891,0.371444,0.183577
0.200500,0.020000,0.240000,0.105705,-0.623961,0.353073,0.172189
0.200425,0.020000,0.245000,0.105747,-0.617892,0.333907,0.160491
0.200400,0.020000,0.250000,0.105761,-0.610701,0.313934,0.148506
0.200425,0.020000,0.255000,0.105747,-0.602403,0.293136,0.136251
0.200500,0.020000,0.260000,0.105705,-0.593010,0.271498,0.123736
0.200625,0.020000,0.265000,0.105636,-0.582534,0.249004,0.110964
0.200800,0.020000,0.270000,0.105539,-0.570981,0.225637,0.097932
0.201025,0.020000,0.275000,0.105414,-0.558355,0.201374,0.084633
0.201300,0.020000,0.280000,0.105262,-0.544653,0.176164,0.071108
0.201625,0.020000,0.285000,0.105083,-0.529868,0.149978,0.057337
0.202000,0.020000,0.290000,0.104877,-0.513991,0.122788,0.043291
0.202425,0.020000,0.295000,0.104645,-0.496998,0.094371,0.029293
0.202900,0.020000,0.300000,0.104386,-0.478873,0.064891,0.014907
0.203425,0.020000,0.305000,0.104102,-0.459581,0.034241,0.000191
0.204000,0.020000,0.310000,0.103792,-0.439076,0.002319,-0.014837
0.204625,0.020000,0.315000,0.103458,-0.417304,-0.030988,-0.030171
0.205300,0.020000,0.320000,0.103099,-0.394194,-0.065806,-0.045816
0.206025,0.020000,0.325000,0.102717,-0.369659,-0.102287,-0.061784
0.206800,0.020000,0.330000,0.102311,-0.343590,-0.140611,-0.078096
0.207625,0.020000,0.335000,0.101882,-0.315848,-0.180996,-0.094783
0.208500,0.020000,0.340000,0.101432,-0.286257,-0.223713,-0.111892
0.209425,0.020000,0.345000,0.100960,-0.254587,-0.269100,-0.129493
0.210400,0.020000,0.350000,0.100467,-0.220532,-0.317592,-0.147696
0.210625,0.025000,0.150000,0.125207,-0.509692,0.551994,0.320327
0.209650,0.025000,0.155000,0.125818,-0.527336,0.548006,0.316021
0.208725,0.025000,0.160000,0.126403,-0.543587,0.543174,0.311055
0.207850,0.025000,0.165000,0.126962,-0.558449,0.537550,0.305374
0.207025,0.025000,0.170000,0.127493,-0.571918,0.531141,0.298998
0.206250,0.025000,0.175000,0.127997,-0.583995,0.523968,0.291923
0.205525,0.025000,0.180000,0.128471,-0.594765,0.516363,0.283644
0.204850,0.025000,0.185000,0.128916,-0.603952,0.507176,0.276048
0.204225,0.025000,0.190000,0.129330,-0.611334,0.495339,0.270924
0.203650,0.025000,0.195000,0.129714,-0.617649,0.483886,0.263388
0.203125,0.025000,0.200000,0.130066,-0.622702,0.471954,0.254861
0.202650,0.025000,0.205000,0.130386,-0.626459,0.459332,0.245716
0.202225,0.025000,0.210000,0.130674,-0.628941,0.446026,0.235967
0.201850,0.025000,0.215000,0.130930,-0.630135,0.431872,0.225911
0.201525,0.025000,0.220000,0.131152,-0.630063,0.416861,0.215588
0.201250,0.025000,0.225000,0.131340,-0.628773,0.401116,0.204813
0.201025,0.025000,0.230000,0.131494,-0.626232,0.384317,0.194142
0.200850,0.025000,0.235000,0.131615,-0.622518,0.366769,0.183074
0.200725,0.025000,0.240000,0.131701,-0.617648,0.348450,0.171654
0.200650,0.025000,0.245000,0.131753,-0.611639,0.329335,0.159922
0.200625,0.025000,0.250000,0.131770,-0.604508,0.309416,0.147889
0.200650,0.025000,0.255000,0.131753,-0.596269,0.288677,0.135572
0.200725,0.025000,0.260000,0.131701,-0.586936,0.267101,0.122981
0.200850,0.025000,0.265000,0.131615,-0.576516,0.244671,0.110123
0.201025,0.025000,0.270000,0.131494,-0.565018,0.221363,0.097000
0.201250,0.025000,0.275000,0.131340,-0.552442,0.197154,0.083613
0.201525,0.025000,0.280000,0.131152,-0.538786,0.172002,0.069978
0.201850,0.025000,0.285000,0.130930,-0.524044,0.145855,0.056122
0.202225,0.025000,0.290000,0.130674,-0.508203,0.118675,0.042030
0.202650,0.025000,0.295000,0.130386,-0.491245,0.090390,0.027737
0.203125,0.025000,0.300000,0.130066,-0.473144,0.060871,0.013367
0.203650,0.025000,0.305000,0.129714,-0.453869,0.030191,-0.001369
0.204225,0.025000,0.310000,0.129330,-0.433376,-0.001773,-0.016415
0.204850,0.025000,0.315000,0.128915,-0.411607,-0.035132,-0.031768
0.205525,0.025000,0.320000,0.128471,-0.388492,-0.070019,-0.047428
0.206250,0.025000,0.325000,0.127997,-0.363941,-0.106586,-0.063410
0.207025,0.025000,0.330000,0.127493,-0.337843,-0.145014,-0.079736
0.207850,0.025000,0.335000,0.126962,-0.310058,-0.185525,-0.096442
0.208725,0.025000,0.340000,0.126403,-0.280404,-0.228392,-0.113579
0.209650,0.025000,0.345000,0.125818,-0.248646,-0.273961,-0.131219
0.210625,0.025000,0.350000,0.125207,-0.214471,-0.322679,-0.149474
0.210900,0.030000,0.150000,0.149701,-0.501747,0.546431,0.318206
0.209925,0.030000,0.155000,0.150428,-0.519339,0.542449,0.313942
0.209000,0.030000,0.160000,0.151123,-0.535558,0.537655,0.308971
0.208125,0.030000,0.165000,0.151787,-0.550393,0.532056,0.303314
0.207300,0.030000,0.170000,0.152418,-0.563832,0.525631,0.297029
0.206525,0.030000,0.175000,0.153016,-0.575919,0.518555,0.289869
0.205800,0.030000,0.180000,0.153580,-0.586709,0.511063,0.281479
0.205125,0.030000,0.185000,0.154108,-0.595859,0.501712,0.274226
0.204500,0.030000,0.190000,0.154601,-0.603225,0.489742,0.269402
0.203925,0.030000,0.195000,0.155056,-0.609542,0.478206,0.262083
0.203400,0.030000,0.200000,0.155475,-0.614627,0.466294,0.253607
0.202925,0.030000,0.205000,0.155855,-0.618428,0.453721,0.244465
0.202500,0.030000,0.210000,0.156198,-0.620961,0.440476,0.234699
0.202125,0.030000,0.215000,0.156501,-0.622255,0.426613,0.224237
0.201800,0.030000,0.220000,0.156764,-0.622213,0.411513,0.214141
0.201525,0.030000,0.225000,0.156988,-0.620976,0.395788,0.203406
0.201300,0.030000,0.230000,0.157171,-0.618496,0.379033,0.192732
0.201125,0.030000,0.235000,0.157315,-0.614843,0.361513,0.181686
0.201000,0.030000,0.240000,0.157417,-0.610036,0.343230,0.170265
0.200925,0.030000,0.245000,0.157478,-0.604092,0.324159,0.158514
0.200900,0.030000,0.250000,0.157499,-0.597026,0.304284,0.146456
0.200925,0.030000,0.255000,0.157478,-0.588852,0.283591,0.134102
0.201000,0.030000,0.260000,0.157417,-0.579581,0.262060,0.121467
0.201125,0.030000,0.265000,0.157315,-0.569223,0.239671,0.108560
0.201300,0.030000,0.270000,0.157171,-0.557782,0.216399,0.095390
0.201525,0.030000,0.275000,0.156988,-0.545260,0.192215,0.081960
0.201800,0.030000,0.280000,0.156764,-0.531655,0.167088,0.068273
0.202125,0.030000,0.285000,0.156501,-0.516958,0.140946,0.054385
0.202500,0.030000,0.290000,0.156198,-0.501158,0.113779,0.040231
0.202925,0.030000,0.295000,0.155855,-0.484234,0.085486,0.025897
0.203400,0.030000,0.300000,0.155475,-0.466162,0.056018,0.011351
0.203925,0.030000,0.305000,0.155056,-0.446908,0.025270,-0.003353
0.204500,0.030000,0.310000,0.154601,-0.426426,-0.006757,-0.018398
